,bu,date,aht,handle_time,volume,conformance,adherence,abandonment rate,service level,unplanned out,year,month
440,RAM,2020-09-08,16.283333333333335,744.6719444444444,3633,0.972,0.9464,0.2527,0,21.41666667,2020,September
441,RAM,2020-09-09,18.483333333333334,676.1466666666666,2572,0.9725,0.945,0.5051,0,33.0,2020,September
442,RAM,2020-09-10,17.55,642.5016666666667,1800,0.9595,0.9414,0.5011,0,24.0,2020,September
443,RAM,2020-09-11,25.983333333333334,430.99666666666667,1402,0.5931000000000001,0.7247,0.9151,0,52.0,2020,September
444,RAM,2020-09-14,17.516666666666666,742.6227777777777,2439,0.9708,0.9436,0.45630000000000004,0,29.25,2020,September
445,RAM,2020-09-15,17.15,628.5386111111111,2505,0.9327,0.9216,0.5669,0,27.0,2020,September
446,RAM,2020-09-16,16.983333333333334,652.4933333333333,2818,0.9389,0.9348000000000001,0.159,0,10.33333333,2020,September
447,RAM,2020-09-17,19.683333333333334,644.8638888888889,2239,0.9704,0.951,0.3184,0,5.333333333,2020,September
448,RAM,2020-09-18,18.466666666666665,528.3808333333334,1400,0.9795999999999999,0.9488,0.285,0,4.0,2020,September
449,RAM,2020-09-21,20.883333333333333,670.9666666666667,1816,0.9514,0.9323999999999999,0.5253,0,8.0,2020,September
450,RAM,2020-09-22,19.766666666666666,676.7058333333333,2385,0.9636,0.9368000000000001,0.5388000000000001,0,0.0,2020,September
451,RAM,2020-09-23,19.466666666666665,690.6677777777778,1879,0.9627,0.9327,0.5503,0,19.5,2020,September
452,RAM,2020-09-24,17.15,611.6211111111111,2033,0.9659,0.9412999999999999,0.4579,0,21.0,2020,September
453,RAM,2020-09-25,20.2,639.3775,1763,0.9756999999999999,0.9470999999999999,0.4509,0,10.5,2020,September
454,RAM,2020-09-28,19.116666666666667,722.5902777777778,2155,0.9749,0.9486,0.6325,0,8.0,2020,September
455,RAM,2020-09-29,18.816666666666666,682.8297222222222,2439,0.9815,0.9470000000000001,0.0172,0,11.41666667,2020,September
456,RAM,2020-09-30,17.25,658.6888888888889,2016,0.9701000000000001,0.9414,0.5377000000000001,0,31.16666667,2020,September
457,RAM,2020-10-01,21.233333333333334,747.1702777777778,2029,0.9354,0.9147,0.4943,0,0.0,2020,October
458,RAM,2020-10-02,21.683333333333334,771.46,1891,0.9483,0.9293,0.4014,0,9.5,2020,October
459,RAM,2020-10-05,21.483333333333334,829.8241666666667,2234,0.9669,0.9477,0.5976,0,47.0,2020,October
460,RAM,2020-10-06,18.683333333333334,797.8441666666666,2384,0.9726,0.9408,0.4849,0,18.08333333,2020,October
461,RAM,2020-10-07,20.183333333333334,713.9083333333333,1785,0.9786,0.9455,0.45880000000000004,0,32.0,2020,October
462,RAM,2020-10-08,19.65,689.1297222222222,1711,0.9531000000000001,0.9334,0.24780000000000002,0,15.75,2020,October
463,RAM,2020-10-09,20.166666666666668,546.0,1534,0.9571,0.9416,0.2184,0,29.0,2020,October
464,RAM,2020-10-12,19.766666666666666,839.505,2097,0.9729000000000001,0.9439,0.2618,0,36.3,2020,October
465,RAM,2020-10-13,19.5,795.0802777777777,2479,0.9592,0.9301999999999999,0.23399999999999999,0,8.25,2020,October
466,RAM,2020-10-14,21.433333333333334,680.7530555555555,1827,0.9751000000000001,0.9351,0.2748,0,19.75,2020,October
467,RAM,2020-10-15,18.616666666666667,649.5186111111111,2097,0.9473999999999999,0.9213,0.2437,0,20.25,2020,October
468,RAM,2020-10-16,20.766666666666666,707.7838888888889,1892,0.9515,0.9247,0.1855,0,2.5,2020,October
469,RAM,2020-10-19,19.083333333333332,709.2225,2241,0.9754,0.9498000000000001,0.34630000000000005,0,52.75,2020,October
470,RAM,2020-10-20,19.466666666666665,725.5383333333333,2604,0.9584,0.94,0.4355,0,17.75,2020,October
471,RAM,2020-10-21,16.716666666666665,685.9138888888889,1917,0.9732999999999999,0.9383,0.30519999999999997,0,7.5,2020,October
472,RAM,2020-10-22,19.466666666666665,617.5797222222222,1870,0.9679000000000001,0.9423999999999999,0.2866,0,16.0,2020,October
473,RAM,2020-10-23,20.2,685.9294444444445,1918,0.968,0.9394,0.22469999999999998,0,54.25,2020,October
474,RAM,2020-10-26,18.316666666666666,777.1477777777778,2216,0.9362,0.9147,0.2699,0,12.0,2020,October
475,RAM,2020-10-27,18.95,778.1825,2468,0.9515,0.9386,0.2415,0,11.25,2020,October
476,RAM,2020-10-28,20.316666666666666,661.6969444444444,1852,0.9561,0.9378,0.2651,0,37.91666667,2020,October
477,RAM,2020-10-29,23.033333333333335,750.1894444444445,2032,0.9373999999999999,0.9138,0.0167,0,30.25,2020,October
478,RAM,2020-10-30,21.416666666666668,702.7630555555555,2215,0.9653,0.9361,0.1273,0,74.25,2020,October
479,RAM,2020-11-02,20.116666666666667,906.3305555555555,2334,0.9745,0.9458,0.32049999999999995,0,21.0,2020,November
480,RAM,2020-11-03,19.6,864.3433333333334,2582,0.9626,0.9373,0.2641,0,27.5,2020,November
481,RAM,2020-11-04,21.216666666666665,642.0722222222222,1662,0.9653,0.9306,0.3189,0,48.25,2020,November
482,RAM,2020-11-05,22.5,614.8111111111111,1562,0.9638,0.9373,0.29,0,11.0,2020,November
483,RAM,2020-11-06,20.95,688.4663888888889,1960,0.9726,0.9389,0.2255,0,44.25,2020,November
484,RAM,2020-11-09,18.383333333333333,835.7536111111111,2614,0.9606,0.9440999999999999,0.4587,0,11.0,2020,November
485,RAM,2020-11-10,18.65,733.8838888888889,2420,0.9718000000000001,0.9455,0.5211,0,39.25,2020,November
486,RAM,2020-11-11,18.616666666666667,627.1936111111111,1662,0.9656,0.9347,0.5415,0,21.5,2020,November
487,RAM,2020-11-12,22.166666666666668,749.8088888888889,1971,,,0.4292,0,3.583333333,2020,November
488,RAM,2020-11-13,20.966666666666665,718.2363888888889,1791,0.9408,0.9359999999999999,0.3188,0,30.25,2020,November
489,RAM,2020-11-16,21.783333333333335,820.5969444444445,2527,0.9528,0.9294,0.516,0,64.66666667,2020,November
490,RAM,2020-11-17,19.483333333333334,801.9613888888889,2303,0.9523999999999999,0.9267,0.4993,0,33.66666667,2020,November
491,RAM,2020-11-18,20.433333333333334,780.4130555555555,2102,0.9388,0.9075,0.451,0,32.0,2020,November
492,RIS,2019-01-01,0.5833333333333334,0.029166666666666667,3,,,0.0,0.333333333,0.0,2019,January
493,RIS,2019-01-02,9.4,574.9666666666667,4547,0.8691,0.9481999999999999,0.1929,0.160105564,106.0,2019,January
494,RIS,2019-01-03,9.15,468.3275,3309,0.8259000000000001,0.9284,0.0719,0.55001511,82.86666667,2019,January
495,RIS,2019-01-04,9.266666666666667,475.68888888888887,3436,0.8651000000000001,0.9411,0.1036,0.529976717,97.33333333,2019,January
496,RIS,2019-01-07,10.133333333333333,544.4977777777777,5095,0.8184999999999999,0.9455,0.36719999999999997,0.080078508,153.0,2019,January
497,RIS,2019-01-08,10.15,522.8941666666667,4180,0.9703,0.9356,0.2605,0.25,125.66666670000001,2019,January
498,RIS,2019-01-09,10.416666666666666,494.96527777777777,3399,0.9822,0.9334,0.1612,0.330097087,87.75,2019,January
499,RIS,2019-01-10,9.8,456.19,3141,0.9593,0.9206,0.1108,0.330149634,117.5,2019,January
500,RIS,2019-01-11,9.933333333333334,446.3377777777778,2897,0.9749,0.9318000000000001,0.0694,0.529858474,77.83333333,2019,January
501,RIS,2019-01-14,9.866666666666667,517.5066666666667,3804,0.9311,0.9240999999999999,0.1727,0.200052576,89.66666667,2019,January
502,RIS,2019-01-15,9.3,403.465,2707,0.9372,0.9095,0.0384,0.680088659,113.25,2019,January
503,RIS,2019-01-16,9.466666666666667,387.5022222222222,2600,0.9465,0.9422,0.0554,0.74,50.58333333,2019,January
504,RIS,2019-01-17,9.25,344.71666666666664,2291,0.9306,0.9214,0.024,0.790048014,72.0,2019,January
505,RIS,2019-01-18,9.233333333333333,361.6388888888889,2420,0.9611,0.9318000000000001,0.028900000000000002,0.719834711,104.0,2019,January
506,RIS,2019-01-21,8.883333333333333,212.9038888888889,1465,0.96,0.9218999999999999,0.0184,0.929692833,42.0,2019,January
507,RIS,2019-01-22,9.583333333333334,408.56944444444446,3126,0.9656,0.9279999999999999,0.18170000000000003,0.220089571,168.75,2019,January
508,RIS,2019-01-23,9.45,389.97,2562,0.9540000000000001,0.9161,0.0336,0.770101483,83.25,2019,January
509,RIS,2019-01-24,9.65,363.00083333333333,2369,0.9561,0.9138,0.0473,0.780075981,65.25,2019,January
510,RIS,2019-01-25,9.7,383.31166666666667,2449,0.9547,0.9065000000000001,0.0318,0.659861168,106.83333329999999,2019,January
511,RIS,2019-01-28,10.533333333333333,494.8911111111111,3721,0.8989,0.8626,0.24239999999999998,0.120128998,74.63333333,2019,January
512,RIS,2019-01-29,10.45,437.15833333333336,3040,0.9117000000000001,0.9269,0.1743,0.170065789,108.0,2019,January
513,RIS,2019-01-30,10.283333333333333,407.7341666666667,2798,0.9642000000000001,0.9239,0.1497,0.250178699,57.75,2019,January
514,RIS,2019-01-31,10.4,386.0133333333333,2688,0.9517,0.9222,0.17149999999999999,0.29985119,74.83333333,2019,January
515,RIS,2019-02-01,9.8,349.69666666666666,3127,0.9678,0.9279000000000001,0.3153,0.100095939,169.08333330000002,2019,February
516,RIS,2019-02-04,9.633333333333333,487.44666666666666,4149,0.9377,0.858,0.2683,0.149915642,98.0,2019,February
517,RIS,2019-02-05,9.516666666666667,447.60055555555556,3176,0.9541,0.9278,0.1115,0.260075567,67.25,2019,February
518,RIS,2019-02-06,9.633333333333333,415.0361111111111,2905,0.9549,0.9237000000000001,0.11019999999999999,0.469879518,67.91666667,2019,February
519,RIS,2019-02-07,9.333333333333334,383.1333333333333,2536,0.9408,0.9198999999999999,0.0288,0.690063091,42.66666667,2019,February
520,RIS,2019-02-08,9.533333333333333,361.15444444444444,2462,0.9399,0.9337000000000001,0.0768,0.460194963,97.41666667,2019,February
521,RIS,2019-02-11,10.366666666666667,494.3172222222222,3866,0.9679000000000001,0.9361,0.26,0.120020693,114.75,2019,February
522,RIS,2019-02-12,9.833333333333334,417.5888888888889,3348,0.9654,0.9293,0.2389,0.200119474,83.83333333,2019,February
523,RIS,2019-02-13,9.433333333333334,393.99888888888887,2665,0.9634,0.9228000000000001,0.059699999999999996,0.499812383,88.0,2019,February
524,RIS,2019-02-14,9.366666666666667,316.4372222222222,2123,0.9384999999999999,0.9159999999999999,0.0452,0.640131889,38.75,2019,February
525,RIS,2019-02-15,10.866666666666667,445.53333333333336,2667,0.9804,0.9483,0.0776,0.550056243,59.0,2019,February
526,RIS,2019-02-18,,0.0,0,,,,#DIV/0!,0.0,2019,February
527,RIS,2019-02-19,10.8,639.9,4785,0.9353,0.8952,0.2571,0.099895507,120.91666670000001,2019,February
528,RIS,2019-02-20,11.15,399.35583333333335,3686,0.9334,0.8702,0.41700000000000004,0.100108519,252.0,2019,February
529,RIS,2019-02-21,10.25,414.44166666666666,2804,0.9538,0.9128000000000001,0.1348,0.309914408,71.83333333,2019,February
530,RIS,2019-02-22,10.083333333333334,412.2402777777778,3151,0.9719,0.9307,0.22149999999999997,0.13995557,123.75,2019,February
531,RIS,2019-02-25,11.45,587.7666666666667,4091,0.9556,0.9136,0.24710000000000001,0.160107553,124.25,2019,February
532,RIS,2019-02-26,9.883333333333333,473.5763888888889,3077,0.9503,0.9311,0.06559999999999999,0.459863503,53.0,2019,February
533,RIS,2019-02-27,9.666666666666666,367.81666666666666,2342,0.9447,0.9178000000000001,0.0252,0.749786507,34.25,2019,February
534,RIS,2019-02-28,10.166666666666666,406.6666666666667,2451,0.971,0.9189,0.0208,0.800081599,58.25,2019,February
535,RIS,2019-03-01,10.783333333333333,468.1763888888889,2773,0.9692000000000001,0.9248000000000001,0.060599999999999994,0.750090155,76.75,2019,March
536,RIS,2019-03-04,10.016666666666667,629.7144444444444,4146,0.9573999999999999,0.9136,0.0902,0.679932465,107.58333329999999,2019,March
537,RIS,2019-03-05,9.866666666666667,503.6933333333333,3308,0.9775,0.9293,0.0741,0.669891173,40.41666667,2019,March
538,RIS,2019-03-06,10.05,453.59,2881,0.9867,0.9329000000000001,0.06,0.679972232,40.75,2019,March
539,RIS,2019-03-07,10.016666666666667,420.7,2657,0.9723999999999999,0.937,0.0516,0.730146782,32.0,2019,March
540,RIS,2019-03-08,9.566666666666666,417.1066666666667,2677,0.9706999999999999,0.9351999999999999,0.022799999999999997,0.790063504,62.66666667,2019,March
541,RIS,2019-03-11,9.916666666666666,581.2819444444444,3865,0.9752,0.9342,0.09,0.460025873,123.83333329999999,2019,March
542,RIS,2019-03-12,10.0,476.3333333333333,2911,0.9753000000000001,0.9351,0.0182,0.870147716,61.0,2019,March
543,RIS,2019-03-13,10.15,356.43416666666667,2877,0.9608,0.9229999999999999,0.2676,0.299965242,59.25,2019,March
544,RIS,2019-03-14,10.216666666666667,419.39416666666665,2738,0.9396,0.9078,0.10039999999999999,0.529948868,149.83333330000002,2019,March
545,RIS,2019-03-15,9.983333333333333,531.1133333333333,3815,0.9778,0.9289000000000001,0.16329999999999997,0.190039318,76.91666667,2019,March
546,RIS,2019-03-18,9.95,630.3325,4265,0.9723,0.9414,0.10880000000000001,0.27010551,69.5,2019,March
547,RIS,2019-03-19,9.783333333333333,482.8075,3028,0.9687,0.9359000000000001,0.022099999999999998,0.67007926,46.25,2019,March
548,RIS,2019-03-20,9.933333333333334,434.5833333333333,2674,0.9538,0.9189,0.0183,0.810022438,16.66666667,2019,March
549,RIS,2019-03-21,9.45,446.8275,3036,0.951,0.9254000000000001,0.0655,0.570158103,39.0,2019,March
550,RIS,2019-03-22,9.566666666666666,441.98,2829,0.9687,0.9296,0.020099999999999996,0.759985861,54.25,2019,March
551,RIS,2019-03-25,9.716666666666667,567.4533333333334,3827,0.9570000000000001,0.9251,0.08439999999999999,0.480010452,127.83333329999999,2019,March
552,RIS,2019-03-26,9.5,446.65833333333336,2949,0.965,0.9275,0.0434,0.779925398,104.75,2019,March
553,RIS,2019-03-27,9.266666666666667,425.80333333333334,2814,0.9838,0.9337000000000001,0.0203,0.830135039,49.08333333,2019,March
554,RIS,2019-03-28,8.8,468.74666666666667,3338,0.9667,0.9251999999999999,0.0425,0.769922109,44.5,2019,March
555,RIS,2019-03-29,9.766666666666667,458.545,2853,0.9899,0.9440000000000001,0.0126,0.860147213,76.0,2019,March
556,RIS,2019-04-01,9.616666666666667,643.9961111111111,4431,0.9873000000000001,0.9498000000000001,0.0932,0.459941323,135.85,2019,April
557,RIS,2019-04-02,9.633333333333333,519.2366666666667,3284,0.9793000000000001,0.9499,0.0152,0.840133983,67.5,2019,April
558,RIS,2019-04-03,9.7,484.6766666666667,3069,1.0134999999999998,0.9403,0.0231,0.829912023,68.0,2019,April
559,RIS,2019-04-04,10.2,499.12,3065,0.9926,0.9451,0.0421,0.649918434,84.91666667,2019,April
560,RIS,2019-04-05,9.916666666666666,516.3277777777778,3230,0.991,0.9404,0.032799999999999996,0.63993808,75.41666667,2019,April
561,RIS,2019-04-08,9.966666666666667,727.2344444444444,4935,0.9875,0.9577,0.11289999999999999,0.299898683,91.33333333,2019,April
562,RIS,2019-04-09,9.633333333333333,603.2072222222222,3904,0.9709,0.9425,0.0377,0.640112705,40.75,2019,April
563,RIS,2019-04-10,9.3,534.75,3586,0.9941,0.9407,0.0379,0.919966537,32.31666667,2019,April
564,RIS,2019-04-11,9.266666666666667,481.71222222222224,3131,0.9693999999999999,0.9381999999999999,0.0038,0.979878633,49.16666667,2019,April
565,RIS,2019-04-12,9.483333333333333,551.93,3541,0.9851000000000001,0.9423999999999999,0.0138,0.870093194,39.83333333,2019,April
566,RIS,2019-04-15,9.433333333333334,702.4688888888888,4559,0.9795999999999999,0.9554,0.02,0.799956131,85.5,2019,April
567,RIS,2019-04-16,8.716666666666667,366.8263888888889,2534,0.9819,0.9414,0.0036,0.94988161,68.08333333,2019,April
568,RIS,2019-04-17,8.416666666666666,317.02777777777777,2295,0.9795,0.9362999999999999,0.015300000000000001,0.900217865,41.5,2019,April
569,RIS,2019-04-18,9.066666666666666,326.85333333333335,2187,0.9712000000000001,0.9415,0.011000000000000001,0.950160037,62.75,2019,April
570,RIS,2019-04-19,,0.0,0,,,,#DIV/0!,0.0,2019,April
571,RIS,2019-04-22,9.066666666666666,478.11555555555555,3272,0.9925,0.9495999999999999,0.033,0.800122249,54.75,2019,April
572,RIS,2019-04-23,9.133333333333333,393.03777777777776,2617,0.9814,0.9440999999999999,0.0134,0.849828047,6.25,2019,April
573,RIS,2019-04-24,9.466666666666667,364.94,2400,0.9815,0.9440999999999999,0.0363,0.82,24.33333333,2019,April
574,RIS,2019-04-25,9.133333333333333,308.09777777777776,2029,0.9873000000000001,0.9495,0.0025,0.960078857,49.0,2019,April
575,RIS,2019-04-26,9.533333333333333,355.1166666666667,2311,0.9356,0.9173,0.0329,0.829943747,39.5,2019,April
576,RIS,2019-04-29,9.3,449.345,2972,0.9742000000000001,0.9523999999999999,0.0246,0.860026918,51.58333333,2019,April
577,RIS,2019-04-30,9.166666666666666,357.34722222222223,2367,0.9913,0.9542,0.0118,0.890156316,69.08333333,2019,April
578,RIS,2019-05-01,9.35,333.48333333333335,2208,0.9956,0.9484,0.0308,0.860054348,99.33333333,2019,May
579,RIS,2019-05-02,9.2,302.68,2039,0.9661,0.9229999999999999,0.0319,0.840117705,33.0,2019,May
580,RIS,2019-05-03,9.05,345.86083333333335,2326,0.9838,0.938,0.014199999999999999,0.910146174,60.66666667,2019,May
581,RIS,2019-05-06,9.133333333333333,435.96444444444444,2869,0.9790000000000001,0.9492,0.0017000000000000001,0.989891948,62.5,2019,May
582,RIS,2019-05-07,9.083333333333334,357.7319444444444,2381,0.9797,0.9365000000000001,0.0076,0.900041999,83.0,2019,May
583,RIS,2019-05-08,9.3,312.945,2044,0.9884999999999999,0.9411,0.012199999999999999,0.930039139,40.08333333,2019,May
584,RIS,2019-05-09,9.066666666666666,302.22222222222223,2038,0.9533,0.9161,0.018600000000000002,0.899901865,32.91666667,2019,May
585,RIS,2019-05-10,9.7,344.99666666666667,2165,0.9924,0.93,0.0143,0.789838337,60.66666667,2019,May
586,RIS,2019-05-13,9.083333333333334,452.0472222222222,3016,0.9863,0.9523,0.009899999999999999,0.910145889,85.5,2019,May
587,RIS,2019-05-14,9.233333333333333,362.5622222222222,2376,1.0094,0.9340999999999999,0.0084,0.939814815,56.08333333,2019,May
588,RIS,2019-05-15,9.383333333333333,326.69638888888886,2113,0.9414,0.9401999999999999,0.011399999999999999,0.890203502,49.08333333,2019,May
589,RIS,2019-05-16,9.316666666666666,308.6922222222222,2010,0.9968,0.9262999999999999,0.0109,0.880099502,37.26666667,2019,May
590,RIS,2019-05-17,9.416666666666666,313.41805555555555,2028,0.9470000000000001,0.9164,0.015300000000000001,0.880177515,60.75,2019,May
591,RIS,2019-05-20,9.0,432.75,2942,0.9758,0.9504,0.0194,0.859959211,129.8333333,2019,May
592,RIS,2019-05-21,8.983333333333333,337.92305555555555,2277,0.9895999999999999,0.9442,0.0088,0.939833114,70.08333333,2019,May
593,RIS,2019-05-22,9.266666666666667,318.31,2072,0.9961,0.9505,0.0053,0.930019305,28.16666667,2019,May
594,RIS,2019-05-23,8.683333333333334,268.17027777777776,1862,0.966,0.9354,0.0048,0.989795918,32.08333333,2019,May
595,RIS,2019-05-24,8.933333333333334,270.8288888888889,1847,0.9678,0.9395,0.0152,0.890092041,88.08333333,2019,May
596,RIS,2019-05-27,,0.0,0,,,,#DIV/0!,0.0,2019,May
597,RIS,2019-05-28,9.466666666666667,443.9866666666667,2840,0.9764,0.9456,0.0092,0.929929577,43.5,2019,May
598,RIS,2019-05-29,9.466666666666667,335.5933333333333,2131,0.9706999999999999,0.9436,0.0019,0.97982168,26.5,2019,May
599,RIS,2019-05-30,9.233333333333333,300.0833333333333,1964,0.9784999999999999,0.9469,0.0070999999999999995,0.969959267,30.66666667,2019,May
600,RIS,2019-05-31,9.85,316.0208333333333,1930,0.9715,0.9383,0.0026,0.969948187,36.66666667,2019,May
601,RIS,2019-06-03,9.683333333333334,418.4813888888889,2621,0.9828,0.9525,0.010700000000000001,0.959938955,89.58333333,2019,June
602,RIS,2019-06-04,10.066666666666666,355.5211111111111,2135,0.9848,0.9483,0.0075,0.960187354,34.5,2019,June
603,RIS,2019-06-05,10.0,346.1666666666667,2101,0.9890000000000001,0.9481999999999999,0.011399999999999999,0.920038077,54.41666667,2019,June
604,RIS,2019-06-06,9.833333333333334,302.2111111111111,1855,0.9737,0.9428,0.0059,0.960107817,33.25,2019,June
605,RIS,2019-06-07,9.633333333333333,332.5105555555556,2105,0.9879000000000001,0.9418000000000001,0.016200000000000003,0.839904988,22.5,2019,June
606,RIS,2019-06-10,10.1,438.845,2781,0.9823999999999999,0.9531999999999999,0.0626,0.629989213,51.08333333,2019,June
607,RIS,2019-06-11,10.083333333333334,360.1430555555556,2181,0.9784,0.9422,0.0174,0.869784503,30.88333333,2019,June
608,RIS,2019-06-12,10.016666666666667,315.02416666666664,1897,0.9890000000000001,0.9442,0.0053,0.929889299,23.08333333,2019,June
609,RIS,2019-06-13,9.65,287.73083333333335,1801,0.9859,0.9484999999999999,0.0067,0.92004442,19.0,2019,June
610,RIS,2019-06-14,9.833333333333334,293.1972222222222,1800,1.0101,0.9354,0.0060999999999999995,0.89,49.5,2019,June
611,RIS,2019-06-17,9.883333333333333,407.0286111111111,2484,0.9990000000000001,0.9520000000000001,0.0052,0.940016103,48.5,2019,June
612,RIS,2019-06-18,9.566666666666666,369.4327777777778,2366,0.9956999999999999,0.9460999999999999,0.0207,0.740067625,29.16666667,2019,June
613,RIS,2019-06-19,9.883333333333333,342.29277777777776,2128,0.9704,0.9322,0.0235,0.770206767,29.66666667,2019,June
614,RIS,2019-06-20,9.866666666666667,329.87555555555554,2156,0.9775,0.9359999999999999,0.0696,0.62987013,32.83333333,2019,June
615,RIS,2019-06-21,10.0,317.1666666666667,2051,0.9540000000000001,0.9290999999999999,0.0722,0.540224281,66.33333333,2019,June
616,RIS,2019-06-24,9.966666666666667,416.7727777777778,2605,0.9769,0.9508,0.0369,0.580038388,49.25,2019,June
617,RIS,2019-06-25,9.666666666666666,345.74444444444447,2177,0.9554,0.9256,0.014199999999999999,0.769866789,12.75,2019,June
618,RIS,2019-06-26,9.9,315.975,1923,0.9431999999999999,0.9198000000000001,0.0042,0.919916797,17.5,2019,June
619,RIS,2019-06-27,10.3,333.72,1953,0.993,0.9445999999999999,0.0046,0.960061444,31.05,2019,June
620,RIS,2019-06-28,9.916666666666666,315.35,1913,0.9764,0.9439,0.0026,0.980135912,72.25,2019,June
621,RIS,2019-07-01,9.916666666666666,483.1069444444444,2972,0.98,0.9561,0.0165,0.849932705,112.66666670000001,2019,July
622,RIS,2019-07-02,10.183333333333334,382.38416666666666,2274,0.9918,0.9493,0.0092,0.820140721,42.41666667,2019,July
623,RIS,2019-07-03,10.033333333333333,302.505,1968,0.9834999999999999,0.9289000000000001,0.0808,0.570121951,24.66666667,2019,July
624,RIS,2019-07-04,,0.0,0,,,,#DIV/0!,0.0,2019,July
625,RIS,2019-07-05,10.033333333333333,362.705,2366,0.9836,0.9523999999999999,0.0833,0.459847844,87.83333333,2019,July
626,RIS,2019-07-08,10.383333333333333,499.6113888888889,4341,0.9995,0.9488,0.33490000000000003,0.099976964,75.0,2019,July
627,RIS,2019-07-09,10.583333333333334,498.1222222222222,3835,0.9889,0.9543,0.2636,0.140026076,60.0,2019,July
628,RIS,2019-07-10,10.133333333333333,451.44,3141,0.9987999999999999,0.945,0.149,0.170009551,75.28333333,2019,July
629,RIS,2019-07-11,10.466666666666667,434.0177777777778,2658,0.9488,0.8847,0.064,0.480060196,33.0,2019,July
630,RIS,2019-07-12,10.133333333333333,442.65777777777777,2862,0.9739,0.9541,0.0842,0.469951083,56.91666667,2019,July
631,RIS,2019-07-15,10.35,551.1375,3418,0.976,0.9488,0.0652,0.399941486,53.41666667,2019,July
632,RIS,2019-07-16,9.9,436.755,2717,1.0109000000000001,0.955,0.0258,0.669856459,75.5,2019,July
633,RIS,2019-07-17,9.916666666666666,373.69305555555553,2287,1.0398,0.9503,0.011399999999999999,0.800174902,60.66666667,2019,July
634,RIS,2019-07-18,10.166666666666666,394.2972222222222,2356,1.0176,0.932,0.0123,0.760186757,71.5,2019,July
635,RIS,2019-07-19,10.566666666666666,386.74,2205,0.9934000000000001,0.9131999999999999,0.0040999999999999995,0.950113379,83.25,2019,July
636,RIS,2019-07-22,10.533333333333333,474.1461111111111,2750,,,0.0178,0.629454545,86.75,2019,July
637,RIS,2019-07-23,10.833333333333334,388.44416666666666,2177,,,0.011000000000000001,0.824069821,36.41666667,2019,July
638,RIS,2019-07-24,10.75,353.1375,2019,1.0024,0.9034,0.023799999999999998,0.668152551,39.66666667,2019,July
639,RIS,2019-07-25,10.616666666666667,324.87,1909,1.0194,0.9059999999999999,0.0382,0.709795705,29.0,2019,July
640,RIS,2019-07-26,11.05,358.5725,1994,1.044,0.9299,0.0236,0.67001003,56.0,2019,July
641,RIS,2019-07-29,10.783333333333333,470.3330555555556,2686,1.0197,0.9442,0.025699999999999997,0.60014892,73.5,2019,July
642,RIS,2019-07-30,9.833333333333334,367.93055555555554,2300,0.9989,0.9301999999999999,0.0239,0.75,30.0,2019,July
643,RIS,2019-07-31,9.333333333333334,356.06666666666666,2410,1.0224,0.9423,0.050199999999999995,0.590041494,74.16666667,2019,July
644,RIS,2019-08-01,9.766666666666667,318.23055555555555,1991,1.0192,0.9294,0.0181,0.729784028,34.0,2019,August
645,RIS,2019-08-02,10.483333333333333,340.7083333333333,1969,1.012,0.9359999999999999,0.0096,0.829862875,62.73333333,2019,August
646,RIS,2019-08-05,10.716666666666667,464.0316666666667,2777,1.0105,0.9373,0.0645,0.559956788,106.75,2019,August
647,RIS,2019-08-06,10.433333333333334,360.6455555555556,2108,1.0252,0.9483,0.0161,0.769924099,61.83333333,2019,August
648,RIS,2019-08-07,10.2,320.79,1938,1.0252,0.9483,0.0263,0.65995872,33.75,2019,August
649,RIS,2019-08-08,10.35,328.095,2056,1.0402,0.9416,0.07490000000000001,0.390077821,44.25,2019,August
650,RIS,2019-08-09,10.366666666666667,349.875,2067,1.0131999999999999,0.9395,0.0203,0.620222545,52.91666667,2019,August
651,RIS,2019-08-12,10.45,421.135,2450,1.0354,0.9448000000000001,0.0131,0.8,65.08333333,2019,August
652,RIS,2019-08-13,10.816666666666666,343.0686111111111,2035,1.0243,0.9392,0.0649,0.37985258,48.41666667,2019,August
653,RIS,2019-08-14,10.933333333333334,337.1111111111111,1961,1.0261,0.9417,0.056600000000000004,0.370219276,18.91666667,2019,August
654,RIS,2019-08-15,10.483333333333333,332.6711111111111,1996,1.0148000000000001,0.9439,0.0461,0.669839679,48.75,2019,August
655,RIS,2019-08-16,10.383333333333333,290.0411111111111,1814,1.0195999999999998,0.9333,0.0761,0.309812569,81.5,2019,August
656,RIS,2019-08-19,10.783333333333333,415.15833333333336,2765,1.0956000000000001,0.9581999999999999,0.1646,0.460036166,57.5,2019,August
657,RIS,2019-08-20,10.9,353.34166666666664,2285,0.9731000000000001,0.9417,0.14880000000000002,0.230196937,4.666666667,2019,August
658,RIS,2019-08-21,10.75,315.15416666666664,1859,0.9741,0.9301,0.0538,0.345884884,10.58333333,2019,August
659,RIS,2019-08-22,10.75,301.8958333333333,1772,0.9789,0.9343,0.049100000000000005,0.351015801,10.5,2019,August
660,RIS,2019-08-23,10.75,277.35,1763,0.9990000000000001,0.9470000000000001,0.122,0.320476461,48.08333333,2019,August
661,RIS,2019-08-26,11.35,428.8408333333333,2317,1.0134,0.9483,0.0216,0.570133794,61.25,2019,August
