date,bu,VOLUME - HANDLED,TOTAL TIME - AHT (sec),AHT CALC,Sum of PRODUCTIVE TIME - ACTUAL (hrs),Sum of PRODUCTIVE TIME - SCHEDULED (hrs),Conformance CALC,Attrition,EOM Headcount,Attrition % CALC,System Outage (hrs),Unplanned out,Shrinkage,Regular Scheduled Time (no OT),Unplanned out % CALC,Shrinkage % CALC,month,year,aht
2019-12-03,Participant Transactions,2480,1289550,519.9798387,300.2097222,318.5833333,0.942327143,0,0,,0.0,53.75,163.91666669999998,523.25,0.1,31.0,December,2019,519.9798387096774
2019-12-03,RAM,2490,2505864,1006.371084,431.33777779999997,436.5,0.988173603,0,0,,0.0,29.0,229.0,680.0,0.04,34.0,December,2019,1006.3710843373494
2019-12-03,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.333333333,8.416666667000001,35.25,137.5,0.06,26.0,December,2019,
2019-12-03,RIS,2575,1902925,739,640.1136111000001,661.4166666,0.9677917770000001,0,0,,0.0,48.66666667,224.41666669999998,922.5,0.05,24.0,December,2019,739.0
2019-12-03,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,24.5,247.4,673.5,0.04,37.0,December,2019,
2019-12-03,WISE,7834,4332031,552.9781721,1548.563056,1662.083333,0.931700008,0,0,,0.0,123.08333329999999,669.75,2286.166667,0.05,29.0,December,2019,552.978172070462
2019-12-04,Client Transactions,2123,882721,415.7894489,229.5663889,231.83333330000002,0.9902216629999999,0,0,,0.0,6.5,104.16666670000001,336.0,0.02,31.0,December,2019,415.7894488930758
2019-12-04,Participant Transactions,2403,1255354,522.4111527,307.0661111,332.25,0.92420199,0,0,,1.5,35.41666667,145.75,527.0,0.07,28.0,December,2019,522.4111527257595
2019-12-04,RAM,2629,2372126,902.2921263,385.475,407.5,0.94595092,0,0,,0.0,47.0,237.25,678.5,0.07,35.0,December,2019,902.2921262837581
2019-12-04,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,3.366666667,48.36666667,135.5,0.02,36.0,December,2019,
2019-12-04,RIS,2337,1783131,763,553.2675,561.4999999,0.9853383790000001,0,0,,0.0,65.25,258.75,921.0,0.07,28.0,December,2019,763.0
2019-12-04,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,42.0,247.4833333,667.0,0.06,37.0,December,2019,
2019-12-04,WISE,7273,3990039,548.6097896,1326.334722,1406.583333,0.942947845,0,0,,0.0,134.25,689.5833332999999,2258.333333,0.06,31.0,December,2019,548.6097896328888
2019-12-05,Client Transactions,2068,917589,443.7084139,241.9527778,254.91666659999999,0.949144601,0,0,,0.0,2.25,81.08333333,336.0,0.01,24.0,December,2019,443.708413926499
2019-12-05,Participant Transactions,2847,1376565,483.5142255,311.72333330000004,340.3333333,0.9159353579999999,0,0,,0.0,26.25,139.66666669999998,514.25,0.05,27.0,December,2019,483.5142255005269
2019-12-05,RAM,2183,2115481,969.0705451,384.59833330000004,394.5,0.974900718,0,0,,0.0,49.25,233.0,672.0,0.07,35.0,December,2019,969.0705451213926
2019-12-05,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.25,37.5,136.5,0.0,27.0,December,2019,
2019-12-05,RIS,2352,1700496,723,512.0816666999999,523.0,0.9791236459999999,0,0,,0.0,41.25,268.0,922.5,0.04,29.0,December,2019,723.0
2019-12-05,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.41666666700000005,31.25,253.66666669999998,675.0,0.05,38.0,December,2019,
2019-12-05,WISE,7030,3746878,532.9840683,1257.133611,1328.0,0.946636755,0,0,,0.0,136.5,698.75,2250.0,0.06,31.0,December,2019,532.9840682788051
2019-12-06,Client Transactions,2361,913342,386.8454045,232.4625,235.25,0.988150903,0,0,,0.0,15.25,100.75,336.0,0.05,30.0,December,2019,386.84540448962304
2019-12-06,Participant Transactions,3247,1378499,424.5454265,316.66,336.3333333,0.941506442,0,0,,1.0,22.25,141.16666669999998,511.5,0.04,28.0,December,2019,424.5454265475824
2019-12-06,RAM,2545,2395424,941.2275049,422.5777778,429.5,0.9838830679999999,0,0,,0.0,44.75,227.25,671.75,0.07,34.0,December,2019,941.2275049115914
2019-12-06,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,3.75,40.25,135.5,0.03,30.0,December,2019,
2019-12-06,RIS,2384,1776080,745,595.6688889,607.4999999,0.98052492,0,0,,0.0,61.5,254.0,920.5,0.07,28.0,December,2019,745.0
2019-12-06,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,44.5,271.4833333,668.0,0.07,41.0,December,2019,
2019-12-06,WISE,7256,4053729,558.6726847,1238.115278,1316.6380550000001,0.940361151,0,0,,0.283333333,144.41666669999998,757.6166667,2243.7,0.06,34.0,December,2019,558.672684674752
2019-12-09,Client Transactions,2254,869757,385.8726708,221.5130555,228.41666669999998,0.969776237,0,0,,0.0,21.66666667,99.58333333,328.0,0.07,30.0,December,2019,385.8726708074534
2019-12-09,Participant Transactions,4109,1711241,416.4616695,344.2266667,361.66666660000004,0.951778802,0,0,,0.0,21.0,124.25,516.5,0.04,24.0,December,2019,416.4616695059625
2019-12-09,RAM,3365,3156363,937.9979198,481.62888889999994,502.7500001,0.9579888390000001,0,0,,0.0,47.0,148.5,682.0,0.07,22.0,December,2019,937.9979197622586
2019-12-09,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,2.0333333330000003,22.0,38.53333333,137.5,0.16,28.0,December,2019,
2019-12-09,RIS,2890,2173280,752,659.9633332999999,671.9999999,0.9820882940000001,0,0,,6.75,78.75,236.5,922.5,0.09,26.0,December,2019,752.0
2019-12-09,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,4.1,55.25,195.1,674.5,0.08,29.0,December,2019,
2019-12-09,WISE,9201,5012126,544.7370938,1666.095278,1769.5833329999998,0.941518405,0,0,,0.0,208.5,563.1666667000001,2253.75,0.09,25.0,December,2019,544.7370937941528
2019-12-10,Client Transactions,2118,814372,384.5004721,212.2386111,219.08333330000002,0.968757449,0,0,,0.0,18.0,108.91666670000001,328.0,0.05,33.0,December,2019,384.5004721435316
2019-12-10,Participant Transactions,2914,1438738,493.733013,326.1216666,332.16666660000004,0.981801305,0,0,,1.0,17.25,145.5,509.25,0.03,29.0,December,2019,493.73301304049414
2019-12-10,RAM,2779,2855277,1027.447643,467.2447222,493.5,0.9467978159999999,0,0,,0.0,50.25,171.0,680.0,0.07,25.0,December,2019,1027.4476430370637
2019-12-10,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.25,4.416666667,28.66666667,137.25,0.03,21.0,December,2019,
2019-12-10,RIS,2659,2002227,753,543.2916667000001,577.5,0.940764791,0,0,,0.0,71.91666667,273.4166667,920.5,0.08,30.0,December,2019,753.0
2019-12-10,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.25,17.33333333,198.5,674.0,0.03,29.0,December,2019,
2019-12-10,WISE,7659,4308819,562.582452,1411.2988890000001,1483.916666,0.95106344,0,0,,0.5,185.91666669999998,695.4166667000001,2256.5,0.08,31.0,December,2019,562.5824520172346
2019-12-11,Client Transactions,1978,920579,465.408999,240.09305550000002,246.16666659999999,0.97532724,0,0,,0.0,10.0,81.83333333,328.0,0.03,25.0,December,2019,465.40899898887767
2019-12-11,Participant Transactions,2811,1232670,438.5165422,308.66055550000004,345.0833333,0.894452226,0,0,,0.0,12.75,130.1666667,512.5,0.02,25.0,December,2019,438.5165421558164
2019-12-11,RAM,3081,3027027,982.4819864,457.2355556,481.5000001,0.949606553,0,0,,0.0,32.5,173.0,678.0,0.05,26.0,December,2019,982.4819863680623
2019-12-11,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,10.2,38.95,136.0,0.08,29.0,December,2019,
2019-12-11,RIS,2400,1778400,741,586.6091667000001,604.4166667000001,0.9705377079999999,0,0,,0.0,49.58333333,264.8333333,920.5,0.05,29.0,December,2019,741.0
2019-12-11,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,1.25,39.83333333,259.5833333,674.0,0.06,39.0,December,2019,
2019-12-11,WISE,6826,3867030,566.5147964,1285.046944,1366.033333,0.9407141929999999,0,0,,0.0,164.8833333,736.9666667,2241.833333,0.07,33.0,December,2019,566.5147963668327
2019-12-12,Client Transactions,2029,1002472,494.0719566,252.6672222,257.4166666,0.981549585,0,0,,0.0,11.5,70.58333333,328.0,0.04,22.0,December,2019,494.0719566288812
2019-12-12,Participant Transactions,3877,1489902,384.2924942,324.4497222,333.8333333,0.97189133,0,0,,0.0,10.5,139.16666669999998,505.0,0.02,28.0,December,2019,384.2924941965437
2019-12-12,RAM,2836,3025539,1066.833216,505.9077778,521.2500001,0.97056648,0,0,,0.0,14.75,127.75,673.25,0.02,19.0,December,2019,1066.833215796897
2019-12-12,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,20.5,53.25,135.0,0.15,39.0,December,2019,
2019-12-12,RIS,2242,1578368,704,546.2719444,562.5833334,0.9710062709999999,0,0,,5.166666667,42.75,274.4166667,922.5,0.05,30.0,December,2019,704.0
2019-12-12,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,48.75,273.75,671.0,0.07,41.0,December,2019,
2019-12-12,WISE,6184,3422062,553.3735446,1275.310833,1350.25,0.944499784,0,0,,0.0,132.8333333,669.0833332999999,2210.0,0.06,30.0,December,2019,553.3735446313066
2019-12-13,Client Transactions,3056,928777,303.9191754,234.4313889,235.75,0.99440674,0,0,,0.0,11.5,92.25,328.0,0.04,28.0,December,2019,303.9191753926702
2019-12-13,Participant Transactions,3040,1435026,472.0480263,327.7697222,341.1666667,0.960731965,0,0,,0.0,15.16666667,131.25,503.5,0.03,26.0,December,2019,472.04802631578946
2019-12-13,RAM,2968,3197280,1077.250674,497.1027778,504.2500001,0.985826034,0,0,,0.0,31.25,150.0,672.0,0.05,22.0,December,2019,1077.2506738544475
2019-12-13,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,13.0,52.16666667,135.5,0.1,38.0,December,2019,
2019-12-13,RIS,2352,1813392,771,573.9380556,604.0166667000001,0.9502023490000001,0,0,,0.9,63.33333333,290.4833333,920.5,0.07,32.0,December,2019,771.0
2019-12-13,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,64.75,247.25,664.0,0.1,37.0,December,2019,
2019-12-13,WISE,7022,4031152,574.0746226,1446.145833,1539.75,0.939208205,0,0,,0.0,175.16666669999998,713.0833332999999,2197.416667,0.08,32.0,December,2019,574.0746226146397
2019-12-16,Client Transactions,2713,925885,341.2771839,222.6008333,234.16666669999998,0.9506085409999999,0,0,,0.0,10.5,92.83333333,328.0,0.03,28.0,December,2019,341.27718392922964
2019-12-16,Participant Transactions,4394,1465879,333.6092399,318.9377778,332.0833333,0.960414889,0,0,,0.0,61.66666667,148.58333330000002,512.75,0.12,29.0,December,2019,333.6092398725535
2019-12-16,RAM,2864,3073213,1073.049232,515.0125,520.0,0.9904086540000001,0,0,,0.0,26.0,151.5,682.0,0.04,22.0,December,2019,1073.0492318435754
2019-12-16,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.666666667,12.66666667,25.83333333,138.5,0.09,19.0,December,2019,
2019-12-16,RIS,2720,2105280,774,620.8863888999999,633.9,0.979470561,0,0,,2.516666667,145.25,281.2666667,921.2333332999999,0.16,31.0,December,2019,774.0
2019-12-16,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.3,111.0,255.4666667,665.0,0.17,38.0,December,2019,
2019-12-16,WISE,8768,5162908,588.8353102,1603.0175,1720.0833329999998,0.9319417659999999,0,0,,3.75,384.75,728.75,2205.583333,0.17,33.0,December,2019,588.8353102189781
2019-12-17,Client Transactions,2114,850668,402.397351,214.06055550000002,231.83333330000002,0.923338126,0,0,,0.0,14.75,91.41666667,328.0,0.04,28.0,December,2019,402.3973509933775
2019-12-17,Participant Transactions,2480,1356740,547.0725806,316.3261111,338.4166667,0.934723795,0,0,,0.0,24.75,132.9166667,515.25,0.05,26.0,December,2019,547.0725806451613
2019-12-17,RAM,2936,3070346,1045.758174,507.21166669999997,522.6666667,0.970430485,0,0,,0.0,23.33333333,139.83333330000002,680.0,0.03,21.0,December,2019,1045.758174386921
2019-12-17,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,7.25,17.25,137.0,0.05,13.0,December,2019,
2019-12-17,RIS,2767,2061415,745,601.4972222,635.8333332999999,0.945998253,0,0,,1.0,102.91666670000001,264.9166667,913.0,0.11,29.0,December,2019,745.0
2019-12-17,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,30.75,218.58333330000002,658.0,0.05,33.0,December,2019,
2019-12-17,WISE,7598,4196735,552.3473282,1517.5372220000002,1670.083333,0.908659581,0,0,,0.0,126.41666670000001,614.9166667000001,2177.0,0.06,28.0,December,2019,552.3473282442748
2019-12-18,Client Transactions,2592,986052,380.4212963,242.55916659999997,265.1666666,0.914742301,0,0,,0.0,3.75,57.83333333,328.0,0.01,18.0,December,2019,380.4212962962963
2019-12-18,Participant Transactions,3825,1292053,337.791634,305.6997222,322.2499999,0.948641497,0,0,,0.0,26.5,146.5,508.0,0.05,29.0,December,2019,337.7916339869281
2019-12-18,RAM,2987,3152120,1055.279545,483.6025,493.7500001,0.9794481009999999,0,0,,0.0,35.25,160.25,678.0,0.05,24.0,December,2019,1055.2795446936725
2019-12-18,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.816666667,0.0,26.73333333,135.0,0.0,20.0,December,2019,
2019-12-18,RIS,2782,2055898,739,617.5616667,640.8666666,0.963635182,0,0,,2.883333333,82.5,266.6333333,905.4833332999999,0.09,29.0,December,2019,739.0
2019-12-18,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.333333333,42.5,242.75,658.3333332999999,0.06,37.0,December,2019,
2019-12-18,WISE,6660,3702282,555.8981982,1366.555556,1452.0,0.9411539640000001,0,0,,0.0,205.0,742.5833332999999,2152.833333,0.1,34.0,December,2019,555.8981981981982
2019-12-19,Client Transactions,2621,968279,369.4311332,237.99305550000003,245.08333330000002,0.9710699309999999,0,0,,0.0,9.5,80.41666667,328.0,0.03,25.0,December,2019,369.4311331552842
2019-12-19,Participant Transactions,2688,1387479,516.1752232,327.4,333.3333333,0.9822,0,0,,0.0,31.0,144.0,515.0,0.06,28.0,December,2019,516.1752232142857
2019-12-19,RAM,2740,2876769,1049.915693,431.66222220000003,439.58333339999996,0.9819804109999999,0,0,,0.0,46.91666667,200.66666669999998,673.0,0.07,30.0,December,2019,1049.915693430657
2019-12-19,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,1.133333333,13.5,42.63333333,136.41666669999998,0.1,31.0,December,2019,
2019-12-19,RIS,2426,1795240,740,540.7325,560.3666666,0.96496193,0,0,,0.6333333329999999,87.25,287.1333333,896.6333332999999,0.1,32.0,December,2019,740.0
2019-12-19,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.25,48.5,269.8333333,650.25,0.07,41.0,December,2019,
2019-12-19,WISE,6086,3308578,543.6375288,1200.636667,1255.016667,0.956669898,0,0,,0.0,202.58333330000002,821.0166667000001,2143.2,0.09,38.0,December,2019,543.6375287545186
2019-12-20,Client Transactions,2803,884264,315.4705672,212.7052778,233.25,0.911919733,0,0,,0.0,8.0,90.25,324.5,0.02,28.0,December,2019,315.4705672493757
2019-12-20,Participant Transactions,3440,1290131,375.0380814,305.4694444,321.4166667,0.950384582,0,0,,0.0,32.75,157.75,511.25,0.06,31.0,December,2019,375.03808139534885
2019-12-20,RAM,2782,3134773,1126.805536,426.5925,445.7500001,0.957021873,0,0,,0.0,45.75,197.0,673.0,0.07,29.0,December,2019,1126.8055355859094
2019-12-20,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,4.166666667,38.91666667,136.0,0.03,29.0,December,2019,
2019-12-20,RIS,2204,1683856,764,553.9425,561.9999999,0.985662812,0,0,,0.0,125.41666670000001,312.3333333,896.0,0.14,35.0,December,2019,764.0
2019-12-20,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,86.08333333,296.3333333,634.0,0.14,47.0,December,2019,
2019-12-20,WISE,6220,3514678,565.0607717,1281.165278,1333.166667,0.960994083,0,0,,0.0,217.66666669999998,765.1666667000001,2141.0,0.1,36.0,December,2019,565.0607717041801
2019-12-23,Client Transactions,2881,823066,285.6876085,187.2486111,221.0,0.8472787829999999,0,0,,0.0,0.0,97.0,320.0,0.0,30.0,December,2019,285.6876084692815
2019-12-23,Participant Transactions,3183,1386243,435.5146089,298.5116667,328.8333333,0.907790167,0,0,,0.0,47.5,156.75,516.25,0.09,30.0,December,2019,435.51460885956647
2019-12-23,RAM,3236,3265124,1009,465.4858333000001,482.5,0.964737478,0,0,,0.0,39.25,181.25,682.0,0.06,27.0,December,2019,1009.0
2019-12-23,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,11.5,39.41666667,128.0,0.09,31.0,December,2019,
2019-12-23,RIS,2784,2177088,782,721.5741667000001,776.9999999,0.9286668809999999,0,0,,2.25,141.25,253.0,896.5,0.16,28.0,December,2019,782.0
2019-12-23,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,50.5,223.5,635.5,0.08,35.0,December,2019,
2019-12-23,WISE,7378,4149060,562.3556519,1669.1425,1750.3333329999998,0.9536140740000001,0,0,,0.0,266.75,675.5833332999999,2160.75,0.12,31.0,December,2019,562.3556519381947
2019-12-24,Client Transactions,2212,693342,313.4457505,184.9494444,213.5,0.866273745,0,0,,0.0,0.0,113.25,326.75,0.0,35.0,December,2019,313.44575045207955
2019-12-24,Participant Transactions,2644,907520,343.2375189,223.1419444,252.83333330000002,0.88256537,0,0,,0.0,30.16666667,230.0,510.0,0.06,45.0,December,2019,343.2375189107413
2019-12-24,RAM,2895,2842686,981.9295337,464.1852778,487.0000001,0.9531525209999999,0,0,,0.0,23.0,186.0,680.0,0.03,27.0,December,2019,981.9295336787565
2019-12-24,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,1.25,64.0,127.0,0.01,50.0,December,2019,
2019-12-24,RIS,1487,1055770,710,546.5891667000001,575.9000001,0.9491043,0,0,,0.5166666670000001,56.91666667,302.6,878.5,0.06,34.0,December,2019,710.0
2019-12-24,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.41666666700000005,47.5,294.75,632.5,0.08,47.0,December,2019,
2019-12-24,WISE,2811,1514276,538.6965493,1147.6297220000001,1179.833333,0.972704949,0,0,,0.0,224.16666669999998,890.4166667000002,2141.0,0.1,42.0,December,2019,538.6965492707221
2019-12-25,Client Transactions,163,0,0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,December,2019,0.0
2019-12-25,Participant Transactions,69,0,0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,December,2019,0.0
2019-12-25,RAM,5,0,0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,December,2019,0.0
2019-12-25,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,December,2019,
2019-12-25,RIS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,December,2019,
2019-12-25,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,December,2019,
2019-12-25,WISE,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,December,2019,
2019-12-26,Client Transactions,2018,788508,390.7373637,192.1952778,225.25,0.853253176,0,0,,0.0,18.0,99.75,326.0,0.06,31.0,December,2019,390.73736372646187
2019-12-26,Participant Transactions,2327,1064919,457.636012,261.7366667,265.25,0.9867546340000001,0,0,,0.0,58.25,206.41666669999998,518.75,0.11,40.0,December,2019,457.63601203266006
2019-12-26,RAM,2513,2555079,1016.744528,393.4766667,413.0000001,0.952728006,0,0,,0.0,60.75,229.5,672.0,0.09,34.0,December,2019,1016.7445284520494
2019-12-26,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,24.75,55.08333333,129.5,0.19,43.0,December,2019,
2019-12-26,RIS,2184,1720992,788,574.2825,579.8333332999999,0.990426847,0,0,,0.0,235.91666669999998,347.4166667,864.0,0.27,40.0,December,2019,788.0
2019-12-26,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,103.83333329999999,316.3333333,658.0,0.16,48.0,December,2019,
2019-12-26,WISE,5611,3118726,555.8235609,1122.359167,1141.340833,0.983368976,0,0,,0.0,370.75,925.4166667000002,2139.166667,0.17,43.0,December,2019,555.8235608625913
2019-12-27,Client Transactions,2449,879930,359.3017558,202.4086111,224.66666669999998,0.9009285359999999,0,0,,0.0,16.0,93.33333333,320.0,0.05,29.0,December,2019,359.3017558187015
2019-12-27,Participant Transactions,2472,1021867,413.3766181,251.7261111,278.5,0.9038639540000001,0,0,,0.0,81.25,204.41666669999998,520.5,0.16,39.0,December,2019,413.37661812297733
2019-12-27,RAM,3023,2876690,951.6010586,415.66833330000003,429.25,0.9683595420000001,0,0,,0.0,72.0,232.5,672.0,0.11,35.0,December,2019,951.6010585511082
2019-12-27,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,33.0,67.0,129.25,0.26,52.0,December,2019,
2019-12-27,RIS,2038,1673198,821,553.7269444,579.9166666,0.9548388179999999,0,0,,0.333333333,268.75,375.5833333,864.0,0.31,43.0,December,2019,821.0
2019-12-27,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,114.5,312.0,651.0,0.18,48.0,December,2019,
2019-12-27,WISE,6126,3448041,562.8535749,1155.443611,1207.593611,0.9568149420000001,0,0,,0.0,401.4166667,963.8166667000002,2128.916667,0.19,45.0,December,2019,562.8535749265426
2019-12-30,Client Transactions,3169,1107950,349.6213317,242.71555550000002,255.16666659999999,0.951204006,0,0,,0.0,1.0,68.83333333,325.5,0.0,21.0,December,2019,349.6213316503629
2019-12-30,Participant Transactions,2732,1387955,508.0362372,303.74944439999996,304.6666667,0.996989424,0,0,,0.0,74.75,177.5,516.75,0.14,34.0,December,2019,508.03623718887263
2019-12-30,RAM,3571,3673308,1028.649678,500.97388889999996,524.5000001,0.955145641,0,0,,0.0,43.25,136.75,683.0,0.06,20.0,December,2019,1028.6496779613553
2019-12-30,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,22.0,29.0,129.5,0.17,22.0,December,2019,
2019-12-30,RIS,2872,2182720,760,698.7355556,720.6499999,0.969590725,0,0,,1.35,197.75,270.1,848.25,0.23,32.0,December,2019,760.0
2019-12-30,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,128.36666670000002,245.6166667,651.5,0.2,38.0,December,2019,
2019-12-30,WISE,8362,4752081,568.2947859,1569.920833,1652.839167,0.9498327879999999,0,0,,0.0,372.4166667,735.5,2148.75,0.17,34.0,December,2019,568.2947859363788
2019-12-31,Client Transactions,3463,1004515,290.0707479,207.1447222,239.91666669999998,0.8634028020000001,2,40,0.05,0.0,8.25,82.83333333,327.25,0.03,25.0,December,2019,290.0707479064395
2019-12-31,Participant Transactions,2522,1353798,536.7954005,295.5991667,308.1666667,0.959218496,2,52,0.038461537999999997,0.0,34.75,155.41666669999998,515.75,0.07,30.0,December,2019,536.7954004758128
2019-12-31,RAM,2739,2908967,1062.054399,501.89805559999996,506.7500001,0.9904253690000001,2,85,0.023529412000000003,0.0,44.0,142.5,681.0,0.06,21.0,December,2019,1062.0543994158452
2019-12-31,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,2,16,0.125,0.0,22.0,45.0,129.0,0.17,35.0,December,2019,
2019-12-31,RIS,2375,1672000,704,577.3008332999999,582.4166666,0.9912161970000001,2,106,0.018867925,2.0,234.75,327.75,858.0,0.27,38.0,December,2019,704.0
2019-12-31,SCS,0,0,#DIV/0!,0.0,0.0,,2,0,,0.0,95.5,261.25,652.0,0.15,40.0,December,2019,
2019-12-31,WISE,5376,2995713,557.2382813,1101.559167,1168.180556,0.9429699559999999,2,267,0.007490637,0.0,378.25,835.5666667,2120.0,0.18,39.0,December,2019,557.23828125
2020-01-01,Client Transactions,258,0,0,0.0,0.0,,0,0,,0.0,0.0,0.583333333,8.0,0.0,7.0,January,2020,0.0
2020-01-01,Participant Transactions,440,0,0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,January,2020,0.0
2020-01-01,RAM,7,0,0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,January,2020,0.0
2020-01-01,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,January,2020,
2020-01-01,RIS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.0,8.0,8.0,0.0,100.0,January,2020,
2020-01-01,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,January,2020,
2020-01-01,WISE,672,324794,483.3244048,166.74,166.33333330000002,1.00244489,0,0,,0.0,0.0,36.91666667,236.0,0.0,16.0,January,2020,483.32440476190476
2020-01-02,Client Transactions,2311,1073425,464.4850714,231.13888889999998,263.0,0.8788550909999999,0,0,,0.0,1.0,55.0,320.0,0.0,17.0,January,2020,464.4850713976634
2020-01-02,Participant Transactions,3069,1560191,508.3711307,335.99944439999996,352.1666667,0.954092128,0,0,,0.0,24.25,120.16666670000001,524.5,0.05,23.0,January,2020,508.37113066145326
2020-01-02,RAM,2608,3509437,1345.643021,485.1388888999999,497.0000001,0.976134585,0,0,,0.0,79.33333333,159.25,672.0,0.12,24.0,January,2020,1345.6430214723925
2020-01-02,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,8.0,25.0,136.0,0.06,18.0,January,2020,
2020-01-02,RIS,3319,2290110,690,819.4155556,846.6666666000001,0.9678136479999999,0,0,,0.333333333,102.75,176.08333330000002,853.0,0.12,21.0,January,2020,690.0
2020-01-02,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,2.016666667,85.83333333,214.85,642.0,0.13,33.0,January,2020,
2020-01-02,WISE,11205,5915913,527.9708166,1877.9822219999999,1982.0,0.94751878,0,0,,0.0,185.08333330000002,460.33333330000005,2122.5,0.09,22.0,January,2020,527.9708165997323
2020-01-03,Client Transactions,2896,1043466,360.3128453,252.5475,257.0833333,0.982356564,0,0,,0.0,8.0,60.91666667,320.0,0.03,19.0,January,2020,360.3128453038674
2020-01-03,Participant Transactions,2925,1523036,520.6960684,330.115,330.75,0.998080121,0,0,,0.0,33.25,141.75,512.25,0.06,28.0,January,2020,520.6960683760684
2020-01-03,RAM,3402,3225901,948.2366255,462.6294444,479.0,0.965823475,0,0,,0.0,87.25,175.0,672.0,0.13,26.0,January,2020,948.2366255144033
2020-01-03,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,10.0,32.0,137.0,0.07,23.0,January,2020,
2020-01-03,RIS,2996,2097200,700,727.5144444,753.0,0.9661546409999999,0,0,,0.0,131.75,234.75,853.75,0.15,27.0,January,2020,700.0
2020-01-03,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,83.5,260.0,651.5,0.13,40.0,January,2020,
2020-01-03,WISE,9101,5122123,562.8088122,1613.246944,1698.0833329999998,0.9500399140000001,0,0,,0.0,340.3333333,591.5833332999999,2118.583333,0.16,28.0,January,2020,562.8088122184375
2020-01-06,Client Transactions,2864,987216,344.698324,235.3486111,245.33333330000002,0.9593014040000001,0,0,,0.0,26.0,74.66666667,320.0,0.08,23.0,January,2020,344.69832402234636
