,date,handle_time,handle_time_forecast,volume,volume_forecast,volume_handled
1373,6/1/2016,1426660.0,,2650.0,2688.0,2543.0
1382,6/2/2016,1284716.0,,2339.0,2369.0,2308.0
1391,6/3/2016,1264675.0,,2257.0,2123.0,2163.0
1400,6/4/2016,255144.0,,539.0,568.0,532.0
1409,6/5/2016,0.0,,0.0,0.0,0.0
1418,6/6/2016,1616112.0,,3036.0,2865.0,2811.0
1427,6/7/2016,1395562.0,,2778.0,2287.0,2476.0
1436,6/8/2016,1410280.0,,2572.0,2027.0,2440.0
1445,6/9/2016,1326177.0,,2337.0,1929.0,2273.0
1454,6/10/2016,1255224.0,,2113.0,1963.0,2032.0
1463,6/11/2016,223666.0,,488.0,580.0,467.0
1472,6/12/2016,0.0,,0.0,0.0,0.0
1481,6/13/2016,1559618.0,,2909.0,3012.0,2755.0
1490,6/14/2016,1283374.0,,2310.0,2748.0,2262.0
1499,6/15/2016,1150640.0,,2095.0,2563.0,2078.0
1508,6/16/2016,1180154.0,,2106.0,2315.0,2090.0
1517,6/17/2016,1080963.0,,2003.0,2277.0,1960.0
1526,6/18/2016,193122.0,,429.0,559.0,424.0
1535,6/19/2016,0.0,,0.0,0.0,0.0
1544,6/20/2016,1638077.0,,3113.0,2924.0,3073.0
1553,6/21/2016,1411428.0,,2579.0,2642.0,2527.0
1562,6/22/2016,1372863.0,,2456.0,2558.0,2419.0
1571,6/23/2016,1173893.0,,2170.0,2311.0,2159.0
1580,6/24/2016,1439905.0,,2766.0,2273.0,2662.0
1589,6/25/2016,281658.0,,617.0,554.0,559.0
1598,6/26/2016,0.0,,1.0,0.0,0.0
1607,6/27/2016,1859128.0,,3413.0,3531.0,3364.0
1616,6/28/2016,1360298.0,,2452.0,2642.0,2447.0
1625,6/29/2016,1287392.0,,2354.0,2310.0,2350.0
1634,6/30/2016,1217117.0,,2231.0,2122.0,2216.0
1643,7/1/2016,1432170.0,,2638.0,2016.0,2622.0
1652,7/2/2016,0.0,,0.0,0.0,0.0
1661,7/3/2016,0.0,,0.0,0.0,0.0
1670,7/4/2016,0.0,,0.0,0.0,0.0
